gene	cluster	T1	T2	T3	T4	T5	T6	T7
LINC00251_chr8:66089944	0	0.492023780872	0.497006196826	0.436361595807	0.272810820435	0.215388899726	0.214688202314	0.228026495108
LINC00261_chr20:22542870	0	0.491542864726	0.501922374345	0.440094134164	0.281645560666	0.22005951386	0.219842705507	0.233428551012
LINC00261_chr20:22546110	0	0.499810126949	0.498040765358	0.44003086612	0.282151468653	0.218772287263	0.218381378547	0.232002536607
LINC00261_chr20:22547302	0	0.496399499116	0.49749500057	0.440554629624	0.283039307691	0.220196550903	0.220107989135	0.232053035627
LINC00265_chr7:39782481	0	0.495362525964	0.499711809513	0.439406339221	0.280157450478	0.217581540618	0.21772148912	0.230744450836
LINC00266-1_chr20:62932577	0	0.499319312642	0.499046927633	0.439684875462	0.280339048881	0.219315935783	0.218952922476	0.232555850967
LINC00266-3_chr6:142951	0	0.494092814551	0.496496359043	0.440944554014	0.284516280244	0.220835726484	0.220362781188	0.232963606077
LINC00271_chr6:135913723	0	0.496800984648	0.499606702333	0.437797325612	0.274663108143	0.214849025905	0.212089102912	0.227563181719
LINC00271_chr6:135970358	0	0.497606980995	0.496717005605	0.438676134995	0.275437750153	0.214115255666	0.214220103562	0.227578972337
LINC00271_chr6:136004726	0	0.495832502592	0.497543994876	0.438730587526	0.279520186373	0.216486618253	0.21481174589	0.227758893707
LINC00276_chr2:14418364	0	0.498722397064	0.501875552573	0.438852032508	0.277172713355	0.213579444137	0.213847734291	0.228039341347
LINC00276_chr2:14448339	0	0.497609160256	0.497343205804	0.432649453916	0.274530440974	0.216543236689	0.216047081489	0.230460201377
LINC00276_chr2:14471505	0	0.498815459785	0.495527328326	0.439299123668	0.282105959128	0.219686685961	0.219283523973	0.232487259872
LINC00276_chr2:14520613	0	0.49962594989	0.500456211187	0.437724490939	0.275461238237	0.215007599827	0.21275203037	0.227105313765
LINC00290_chr4:182035608	0	0.498524705752	0.497742063554	0.440198071454	0.281934996721	0.219902795911	0.219311921645	0.231894436841
LINC00290_chr4:182044203	21	0.497742275271	0.494138779902	0.490774124343	0.468837254433	0.253670727591	0.256878150316	0.204813422302
LINC00290_chr4:182059442	0	0.493921927249	0.497999018519	0.439938732924	0.282658302006	0.219420999519	0.220052134297	0.231770262418
LINC00290_chr4:182061145	0	0.497775614951	0.498883413038	0.43774003047	0.274812296903	0.214675229565	0.212407136323	0.227374795401
LINC00290_chr4:182070147	0	0.49555817158	0.497826499182	0.438686796941	0.278465764685	0.21452603889	0.214546929267	0.22735202765
LINC00293_chr8:47764061	0	0.496558353845	0.496814338764	0.440134613366	0.277890090902	0.214913889005	0.215047871042	0.228307163768
LINC00297_chr13:30448092	0	0.497258483266	0.499026632283	0.439892883372	0.28240615986	0.219413097134	0.219111448349	0.231046890281
LINC00297_chr13:30448117	0	0.498465107046	0.494530201956	0.44120084864	0.283915459127	0.221436074497	0.221570265106	0.233042814474
LINC00297_chr13:30456604	0	0.496638523814	0.498834345825	0.43776206604	0.275301177706	0.214431200475	0.212539857342	0.227879563864
LINC00299_chr2:8197091	0	0.49807851931	0.498697872466	0.439409775103	0.277129882947	0.214629641403	0.212869559733	0.227472684308
LINC00299_chr2:8204388	0	0.49830729852	0.494155228543	0.438136402726	0.276252468607	0.21463279336	0.212872084811	0.227623477065
LINC00299_chr2:8221805	0	0.494186843186	0.497958185926	0.440506267347	0.282690218997	0.219332812377	0.218751934809	0.23189674498
LINC00299_chr2:8233093	0	0.497645108046	0.497104482161	0.437954086802	0.277219035974	0.217838880392	0.217412913351	0.230824491054
LINC00299_chr2:8267593	0	0.498929225916	0.500174171884	0.43734316401	0.275070447652	0.215577501046	0.213168489543	0.229395335134
LINC00299_chr2:8353402	0	0.496684929795	0.49866818264	0.432427712084	0.275819487441	0.216825167253	0.216394629862	0.229384470737
LINC00299_chr2:8360533	0	0.498341488151	0.497112005395	0.437870084676	0.276346523319	0.21351722293	0.213975728448	0.227738490317
LINC00299_chr2:8374322	0	0.495727197749	0.495383660859	0.437661219977	0.275369113542	0.212996301288	0.213200584237	0.227432298904
LINC00299_chr2:8469212	0	0.499196599508	0.497330394058	0.437990364793	0.275448697235	0.213474647954	0.213582592439	0.22782442818
LINC00301_chr11:60388993	0	0.500930512092	0.50305111256	0.440871678216	0.280656455722	0.219978362233	0.219535676406	0.232499138485
LINC00301_chr11:60434691	0	0.49511343297	0.498042554062	0.438910703845	0.274607240597	0.214749325271	0.212443595739	0.227539176104
LINC00301_chr11:60434700	0	0.493420225402	0.498286047567	0.438644968219	0.276535626366	0.214448937448	0.212498465884	0.227275739871
LINC00305,LOC284294_chr18:61790393	0	0.4963057831	0.497415991492	0.43726893798	0.274825139976	0.214662905918	0.212499171391	0.228240998249
LINC00305,LOC284294_chr18:61791668	0	0.49582362276	0.496237241954	0.437796314453	0.274431577138	0.214359244514	0.212359997245	0.227667699959
LINC00305_chr18:61760239	70	0.495669177167	0.496977591787	0.442044786725	0.288626302442	0.223641960591	0.223139124796	0.233391032843
LINC00310_chr21:35562916	0	0.497690073921	0.498901008804	0.438385786716	0.276836027016	0.215472131729	0.212635937034	0.227887690658
LINC00313_chr21:44894723	0	0.498702189525	0.498079920969	0.438490493563	0.276801265998	0.214746037067	0.212939322235	0.227732482929
LINC00314_chr21:29385705	0	0.497755442859	0.49703128905	0.438483661485	0.276513172173	0.215144660582	0.212726205555	0.228445555698
LINC00320_chr21:22117599	0	0.49459609907	0.497543446819	0.437905538339	0.275548497678	0.214835231637	0.212760003175	0.228261568092
LINC00320_chr21:22142405	0	0.49639599255	0.49733197505	0.433803926007	0.258708155324	0.213961165568	0.212946571135	0.233609543862
LINC00327_chr13:24052245	0	0.497808055343	0.498703851798	0.438970765086	0.27670424921	0.213419718717	0.21390937029	0.226606533121
LINC00330_chr13:45382496	0	0.495712905022	0.49935862193	0.438548048478	0.276982878818	0.213519916258	0.214394904577	0.22703655208
LINC00331_chr13:79410394	0	0.495114959192	0.498011921569	0.438459158952	0.278883217713	0.21646011866	0.214231968567	0.228307519964
LINC00333_chr13:84739251	0	0.501097829074	0.500729439062	0.4392299262	0.282848554795	0.220010466487	0.219835868127	0.23148784416
LINC00333_chr13:84744912	0	0.495677283381	0.501408962329	0.437628361018	0.275629794922	0.21449085308	0.212354956657	0.227213599819
LINC00333_chr13:84754794	0	0.495071053247	0.498135624112	0.433304253234	0.254013817467	0.21594110339	0.214615408654	0.241958225227
LINC00333_chr13:84763182	0	0.497151110051	0.497414291775	0.428460406309	0.229507627025	0.214010468643	0.212333176304	0.250121153952
LINC00333_chr13:84763249	0	0.497901370082	0.500186547148	0.440697078733	0.282978223651	0.219087484492	0.219288328334	0.231065787455
LINC00333_chr13:84770493	0	0.49688452389	0.497501264596	0.43774329231	0.275439092824	0.212976291658	0.213579359196	0.226853049681
LINC00333_chr13:84795212	0	0.49675382025	0.499446662746	0.439739790714	0.281242226992	0.219168757642	0.218838176966	0.232942074225
LINC00333_chr13:84806355	0	0.496552870515	0.496712467934	0.436133953925	0.257588049459	0.217825710338	0.21749878875	0.247029018209
LINC00333_chr13:84807842	0	0.497231680365	0.499287675205	0.438117533963	0.277452441209	0.215050540192	0.213102897283	0.226749594827
LINC00333_chr13:84860489	0	0.495754874991	0.497763055946	0.442362082145	0.283763156606	0.219855455237	0.219197737779	0.231235754432
LINC00333_chr13:84873131	0	0.497015037488	0.499756999826	0.441134535157	0.283923286889	0.220166219486	0.220282052239	0.233205990051
LINC00333_chr13:84895157	0	0.494214149788	0.497612254347	0.44266486293	0.288620538352	0.224920362317	0.223664213053	0.236404459684
LINC00333_chr13:84912897	0	0.496486549366	0.497621191096	0.44016403277	0.282309191006	0.218890825438	0.218455102286	0.230606894459
LINC00333_chr13:84980582	0	0.497675719839	0.500421385661	0.439786057385	0.280769543592	0.218304656218	0.218004549133	0.23054921642
LINC00333_chr13:84995090	0	0.49648646749	0.500897068173	0.438160342043	0.276903646345	0.214948588335	0.212477913138	0.227147896468
LINC00333_chr13:85054413	0	0.498891452094	0.497048249463	0.437741594217	0.276348812884	0.21477949403	0.212815345818	0.226223116264
LINC00333_chr13:85080227	0	0.494878130084	0.497177072633	0.434677248019	0.256782712916	0.216017605573	0.214971775332	0.240763446358
LINC00333_chr13:85084376	0	0.499576776247	0.494801935847	0.439860386106	0.283120128516	0.219159791157	0.21881272554	0.230522056709
LINC00333_chr13:85107991	0	0.498795469412	0.502176260306	0.43804984533	0.276337599246	0.215089650649	0.212450826073	0.227517464859
LINC00333_chr13:85133552	0	0.497660261816	0.499806691593	0.440601756052	0.284063071595	0.219576722655	0.219427691272	0.230990785797
LINC00333_chr13:85153385	0	0.496532043822	0.498040700631	0.439803630341	0.281174652093	0.219545513212	0.219459742491	0.232277962745
LINC00342_chr2:96475174	0	0.499927009003	0.498724410869	0.438514796152	0.275187435267	0.214897895186	0.211999982313	0.229084550086
LINC00343_chr13:106401696	0	0.497174340988	0.498170988863	0.437068230701	0.278766426348	0.215363513349	0.214603340334	0.224375579855
LINC00348_chr13:71598350	0	0.497704867458	0.498509632389	0.441622638461	0.285330088258	0.22064908888	0.220433812629	0.232550195507
LINC00348_chr13:71634536	0	0.498040447531	0.499767454997	0.436698906559	0.275380462451	0.212765583583	0.213854413268	0.226732120482
LINC00351_chr13:85963161	0	0.497728387176	0.495678003924	0.431264102567	0.273885843595	0.217299088408	0.215954146222	0.230662594542
LINC00351_chr13:86009286	0	0.496311767435	0.500764494956	0.437728834361	0.276974665629	0.213753709926	0.213958634871	0.227176195853
LINC00351_chr13:86011514	0	0.49724357889	0.497371143127	0.440111140106	0.283002804468	0.220459805458	0.219712282644	0.232773280575
LINC00351_chr13:86017940	0	0.494376230745	0.498758695654	0.437375696816	0.276286094866	0.213166306925	0.213250718752	0.226786436392
LINC00351_chr13:86022125	0	0.49772519705	0.501647069669	0.439687309187	0.281702117896	0.219604605067	0.219281183661	0.231336652922
LINC00351_chr13:86059312	0	0.493760635684	0.497634021045	0.44006860734	0.281953009781	0.220007587815	0.219136147647	0.232811563423
LINC00351_chr13:86059334	0	0.496723255307	0.494699490608	0.440381789389	0.282415989456	0.219414556274	0.219235082124	0.232876596957
LINC00351_chr13:86068142	0	0.496682699741	0.497388603959	0.438777466994	0.275436706997	0.213115969117	0.21356263398	0.227100275849
LINC00353_chr13:90217655	0	0.496743768357	0.5006972824	0.438684480299	0.280291710717	0.215786417016	0.216676612643	0.227535027697
LINC00358_chr13:62579055	0	0.495954580431	0.498466507087	0.437870305113	0.275141735224	0.215243659902	0.212467874778	0.227690537194
LINC00359_chr13:97625385	0	0.498022018994	0.498267439755	0.438765060113	0.27852651788	0.215385611983	0.21293650566	0.227161237769
LINC00359_chr13:97625617	0	0.495280766018	0.498632300475	0.437638374285	0.276936586802	0.213925499887	0.214459764506	0.227775596543
LINC00368_chr13:111754440	0	0.499879492231	0.496906257668	0.440186356468	0.282278227342	0.21988555007	0.219986388599	0.233694251725
LINC00371_chr13:51719515	0	0.495329185544	0.498298327748	0.441331138076	0.284515029618	0.220419934042	0.220094935101	0.231530739036
LINC00371_chr13:51721482	0	0.498951132573	0.495899598281	0.437640309882	0.275581010398	0.213511679973	0.214249800368	0.22782340354
LINC00371_chr13:51747478	0	0.49705473643	0.496679254118	0.426930486699	0.217355488033	0.217209764151	0.215415841991	0.259334305219
LINC00375_chr13:85662346	0	0.49932877951	0.50106921946	0.44245354847	0.28164444892	0.218455964847	0.218402785403	0.230071274197
LINC00375_chr13:85662351	0	0.500032452607	0.502057679659	0.441780641229	0.280510419675	0.217991825023	0.21743089083	0.229936533171
LINC00375_chr13:85673988	0	0.495871898736	0.495375994365	0.441048292973	0.283172057981	0.219071919426	0.219158723068	0.230052754111
LINC00375_chr13:85673992	0	0.498769516202	0.496082269049	0.440294628662	0.281606771519	0.218924135967	0.21900008556	0.232063248858
LINC00375_chr13:85679290	0	0.493600707018	0.49690540798	0.438053645058	0.275743242955	0.214764815823	0.212549811739	0.227489601287
LINC00375_chr13:85690817	0	0.498863185513	0.496114404262	0.441455542741	0.28219849655	0.219757509443	0.219171764646	0.231567575149
LINC00375_chr13:85722496	0	0.49485839137	0.49989897334	0.440736675779	0.282437661256	0.21966708475	0.219216937578	0.232742817976
LINC00376_chr13:63783396	0	0.496538804172	0.496568699974	0.440499091136	0.281892535322	0.219428576393	0.218774619986	0.231773753813
LINC00376_chr13:63785192	0	0.499071828236	0.497259436969	0.438034087938	0.277956800557	0.213546295044	0.213817419254	0.226396265461
LINC00376_chr13:63787614	0	0.494916944888	0.496315203458	0.437950771453	0.275004483471	0.214854195334	0.212582034882	0.228031993024
LINC00376_chr13:63819837	0	0.498607004061	0.497453329262	0.438439391272	0.276108919069	0.21363032211	0.213745882994	0.227522460986
LINC00376_chr13:63835306	0	0.498664412411	0.498194022054	0.438289943224	0.278116988378	0.215090958585	0.213264134443	0.227615725856
LINC00376_chr13:63856584	0	0.49737293579	0.498228345192	0.438829536316	0.276643265269	0.21468650981	0.213082939054	0.22733160344
LINC00376_chr13:63857785	0	0.499379232719	0.498745295558	0.438630987854	0.27658793451	0.215187148109	0.21283160577	0.227997710642
LINC00376_chr13:63900786	0	0.49819349799	0.499251680642	0.438625129784	0.27753189204	0.215632468056	0.213232966922	0.227900465831
LINC00378_chr13:61262317	0	0.494356070262	0.497390508172	0.440334898434	0.283103349799	0.219779883864	0.219382109794	0.231962703056
LINC00379_chr13:91785364	0	0.494424153628	0.500204251694	0.439973583062	0.280850685791	0.218889275599	0.217449636859	0.230223719357
LINC00379_chr13:91803827	0	0.498540741032	0.499025852377	0.438143104518	0.276323473244	0.214294845913	0.212316603213	0.227220235974
LINC00379_chr13:91812321	0	0.495006963851	0.499986846586	0.441050659321	0.28268643525	0.219193993706	0.218841842643	0.231033502648
LINC00379_chr13:91812707	0	0.498444073591	0.497657929046	0.439889042224	0.281568187477	0.218906115335	0.218801015937	0.231573830761
LINC00379_chr13:91822111	0	0.495286443145	0.495440095868	0.440061102974	0.27967217449	0.218110435906	0.218368879191	0.231915929092
LINC00380_chr13:91744098	0	0.499156393461	0.500856570022	0.440077496758	0.282352727936	0.219799975196	0.219473497535	0.231855864321
LINC00382_chr13:80453096	0	0.498271902743	0.500035226179	0.439999623557	0.282293526549	0.216889426563	0.216235222087	0.227836957362
LINC00382_chr13:80453781	0	0.497417004185	0.498791141876	0.43795993842	0.275251265734	0.213226098434	0.214092136748	0.227766759919
LINC00383_chr13:69872573	0	0.492877316686	0.499100339862	0.440655213908	0.281419471935	0.219112980122	0.218581004349	0.231415392568
LINC00392_chr13:74153590	21	0.497100891778	0.497851883016	0.493841925184	0.475331894899	0.263424886895	0.267282284625	0.218778110931
LINC00392_chr13:74157029	21	0.496158041823	0.499585070366	0.461933230187	0.375547958691	0.224372431525	0.22546232464	0.18935807761
LINC00395_chr13:64244970	0	0.495658669668	0.499360523957	0.439407809886	0.282736151912	0.219024540977	0.218026556036	0.230474737362
LINC00395_chr13:64258540	0	0.495369096575	0.499384483648	0.437939117544	0.276207321946	0.214568622013	0.212366370917	0.227251423898
LINC00395_chr13:64271173	0	0.495081831215	0.497140535983	0.43797728844	0.275146213883	0.212947408131	0.213988136743	0.227238828701
LINC00395_chr13:64285866	0	0.497279574017	0.497243754673	0.440119687838	0.283363510061	0.219053458354	0.218713088226	0.231213844178
LINC00396_chr13:110707000	0	0.495570597509	0.497716484189	0.438536987998	0.276414228516	0.213225388032	0.213877666626	0.227054493069
LINC00398_chr13:31376418	0	0.498695821065	0.498356779563	0.44144576088	0.282681443895	0.219834686747	0.218869041744	0.232414064053
LINC00400_chr13:43710670	0	0.497825887693	0.494759114817	0.440402188009	0.282663419958	0.219539373795	0.21882422037	0.232600003043
LINC00400_chr13:43713967	0	0.495775463414	0.499195604961	0.439531077596	0.282022259587	0.219262605776	0.218788006236	0.230092887492
LINC00400_chr13:43721426	0	0.49666198332	0.494360485387	0.440373707072	0.282915532072	0.219093801471	0.219145191579	0.23097072549
LINC00403_chr13:112630718	0	0.500015664585	0.503356552081	0.441068876175	0.281964522749	0.219395508585	0.219261335977	0.231824321623
LINC00403_chr13:112641114	0	0.497445524292	0.493974898478	0.438310040995	0.277358915999	0.213371170824	0.213328305825	0.226186717306
LINC00403_chr13:112641173	0	0.495605635834	0.500218041543	0.436159298355	0.278401962319	0.217383146927	0.216914072617	0.22911462137
LINC00403_chr13:112682474	0	0.497954577913	0.498839350754	0.438499824568	0.277053674745	0.213822196348	0.214372585264	0.227648592578
LINC00403_chr13:112703274	0	0.498907663028	0.500546814277	0.440747831629	0.282095779055	0.219700613775	0.219690859681	0.232931897306
LINC00403_chr13:112743261	0	0.495436840581	0.494853963175	0.438139835954	0.277499570026	0.214783520321	0.212428646123	0.226310084379
LINC00410_chr13:91546004	0	0.497144203039	0.499357156332	0.440335326478	0.282344214915	0.219716198874	0.218816344406	0.230925020597
LINC00410_chr13:91564881	0	0.499464917846	0.495516018288	0.440488161252	0.282526666643	0.219461536865	0.219413927782	0.231589948548
LINC00423_chr13:33382604	0	0.499316968852	0.498526291308	0.437385878572	0.275474440506	0.213743340883	0.214168323253	0.227013022598
LINC00423_chr13:33408173	0	0.495654409108	0.497808596566	0.438655940207	0.27808163802	0.213026145625	0.214017380015	0.225713737824
LINC00423_chr13:33413046	0	0.499673540412	0.498250333252	0.437340667293	0.273909609605	0.214497339464	0.212455238133	0.228505019324
LINC00423_chr13:33482611	0	0.497868257201	0.500102193358	0.439309221789	0.281855330268	0.220082219082	0.219564019194	0.231899465694
LINC00428_chr13:43438645	0	0.498476535737	0.496726893983	0.433494300617	0.276487723427	0.217334066844	0.21656379122	0.229123425893
LINC00428_chr13:43441495	0	0.495204127187	0.498813540924	0.441181654398	0.283260315818	0.219346798947	0.218956001606	0.233037586492
LINC00430_chr13:87582388	0	0.496515982071	0.49791685833	0.440106075811	0.280180372368	0.217600289451	0.216246635236	0.229877478519
LINC00431_chr13:111633819	0	0.495629677017	0.498817467641	0.43843653071	0.276828434533	0.21316001825	0.213546587279	0.226431065972
LINC00437_chr13:39179279	0	0.495610495808	0.497951789765	0.437889191646	0.276495053104	0.214849775827	0.212911107532	0.227093306812
LINC00437_chr13:39192664	0	0.495877954192	0.497639055813	0.439393101621	0.277077249303	0.213779002155	0.214052890405	0.22664883522
LINC00437_chr13:39200887	0	0.495006064958	0.49280392498	0.437407778027	0.275521489703	0.215017023665	0.212456799294	0.227809168221
LINC00437_chr13:39226456	0	0.497989478441	0.495363334199	0.43859409155	0.275439392774	0.2135919119	0.214424806069	0.227741794804
LINC00440_chr13:89890646	0	0.498331087455	0.499664420746	0.440428667095	0.282828310599	0.219923646176	0.219742743841	0.231844460792
LINC00440_chr13:89904703	0	0.498014115686	0.497596026309	0.437756591938	0.276911260106	0.215331619877	0.213052111497	0.22631907285
LINC00440_chr13:89909201	0	0.496653298325	0.499089642487	0.438965634137	0.277829545441	0.213724427292	0.2139171322	0.226255040494
LINC00443_chr13:107315464	0	0.49755556424	0.495749077885	0.438034556453	0.275911640746	0.212747375002	0.213609749178	0.227536307695
LINC00446_chr13:78592648	0	0.497816916961	0.495084874142	0.440707087162	0.282224372844	0.219560231683	0.21916819163	0.232224737173
LINC00446_chr13:78602158	0	0.499003602562	0.494077352599	0.440538452128	0.282630730225	0.220275864505	0.220065370335	0.231722940802
LINC00446_chr13:78602163	0	0.496064522381	0.496905043839	0.465236867935	0.290106015275	0.249708473793	0.253260157947	0.314303727857
LINC00448_chr13:63248664	0	0.496775643293	0.495389867426	0.441197641922	0.284325400401	0.221232418941	0.220873645614	0.233530278325
LINC00448_chr13:63248669	0	0.498283963457	0.498963103907	0.441074954008	0.281841255985	0.219156625163	0.218588426038	0.231912758057
LINC00448_chr13:63281852	0	0.497436811756	0.497963093687	0.434119801506	0.275805429058	0.216866306958	0.216243137607	0.228824224277
LINC00448_chr13:63316013	0	0.498664188548	0.49736401857	0.440469891341	0.282181329708	0.219690283102	0.218958301856	0.231788528772
LINC00448_chr13:63318371	0	0.49809634124	0.500275444206	0.440736086499	0.283862218494	0.220196105319	0.219223804135	0.231857333395
LINC00448_chr13:63331393	0	0.496763991283	0.496955389591	0.437944789496	0.275040444346	0.214472721428	0.212516987512	0.227886713244
LINC00448_chr13:63373149	0	0.496250098361	0.496614239523	0.437847300591	0.273256544431	0.214292070117	0.212216616177	0.228881223454
LINC00457_chr13:35089264	0	0.498078444449	0.497070428464	0.438491203453	0.275006541501	0.214805393643	0.212654965713	0.227822218788
LINC00457_chr13:35107726	0	0.498552104228	0.49794083495	0.431301513081	0.245792192592	0.214488644761	0.213380657837	0.24116472447
LINC00457_chr13:35112336	0	0.491858779644	0.497480289054	0.441224982252	0.282895151793	0.22018945179	0.219507126867	0.23239480736
LINC00457_chr13:35112337	0	0.497032060226	0.496762779711	0.440587732853	0.283023265417	0.220040368261	0.219366273984	0.231597133929
LINC00457_chr13:35115569	0	0.495377052429	0.496893549	0.439796114839	0.283406211492	0.219279999713	0.219208921697	0.23206457156
LINC00457_chr13:35117289	0	0.499289830489	0.497460105162	0.437417356851	0.276028391318	0.215165970223	0.213132636513	0.228135088335
LINC00457_chr13:35130701	0	0.497099356443	0.497788446171	0.44015219229	0.282399760553	0.220139727455	0.219597419597	0.232060703989
LINC00457_chr13:35135802	0	0.496695354937	0.49959245963	0.437387181239	0.275548692091	0.213254876812	0.213765112747	0.226750504034
LINC00457_chr13:35149533	0	0.498608406204	0.498095088499	0.439530727936	0.2783030169	0.215272967612	0.213302735547	0.227086672205
LINC00457_chr13:35159904	0	0.498490949812	0.499551208054	0.432048638335	0.275771544358	0.216700323465	0.215851501125	0.229480574173
LINC00457_chr13:35178787	0	0.496702450135	0.500730435656	0.438139345529	0.276467927326	0.214954215663	0.213051773379	0.227591293478
LINC00457_chr13:35179374	0	0.499292077831	0.498832799142	0.439514778341	0.281671749695	0.219316542966	0.219820334519	0.231992614493
LINC00457_chr13:35203505	0	0.496847973947	0.497949132133	0.432265317308	0.251017407664	0.214187288617	0.21310581786	0.237855695537
LINC00460_chr13:107028251	0	0.49541904698	0.497731914253	0.439230763255	0.280844632809	0.218950888819	0.21902285269	0.231447805777
LINC00461_chr5:87900935	0	0.494283835717	0.498657192432	0.442204615172	0.283051561	0.219907204035	0.219652390395	0.231913872039
LINC00461_chr5:87912235	136	0.499115182713	0.498853228258	0.447445394192	0.327904389764	0.216203613639	0.216017833143	0.190356932099
LINC00461_chr5:87912245	399	0.495066365928	0.497628535275	0.44350642226	0.312131737778	0.214825335691	0.21445890583	0.199574814556
LINC00466_chr1:63631237	0	0.497648145009	0.499198617981	0.439172342807	0.278828255327	0.215803725616	0.213707019444	0.228941615173
LINC00466_chr1:63657507	0	0.501152118586	0.494503134993	0.440707007858	0.283707428244	0.219557443791	0.219316298842	0.231547086361
LINC00466_chr1:63673004	161	0.498968053638	0.496970782691	0.45419962792	0.291773162537	0.220915419635	0.22186325222	0.233248364138
LINC00466_chr1:63677247	336	0.497789685457	0.50243747371	0.454393915805	0.343473302828	0.220282788139	0.221250227917	0.198573792891
LINC00466_chr1:63681216	0	0.498505439176	0.498228102124	0.440459329672	0.284489012577	0.220195838007	0.219716152741	0.231554596414
LINC00466_chr1:63681219	0	0.497394124756	0.500340814464	0.440942282687	0.283486397938	0.219832784815	0.219858194457	0.232354700816
LINC00466_chr1:63729674	0	0.498999937161	0.497888448403	0.437159397105	0.275165212619	0.214683439742	0.214952759597	0.229472349705
LINC00466_chr1:63749538	0	0.497503649356	0.495118740309	0.441758269309	0.285840116593	0.218894372776	0.21932232579	0.231119968586
LINC00466_chr1:63763614	185	0.496752850633	0.499530760448	0.452120594232	0.312345246398	0.244561410089	0.24416433341	0.251191244935
LINC00466_chr1:63769340	0	0.496094029245	0.499916158507	0.438201744503	0.276704001341	0.213719768056	0.214012457392	0.226767159207
LINC00466_chr1:63779253	0	0.496055490562	0.50045452445	0.438395919171	0.277577798132	0.216372336702	0.216397387747	0.230063499485
LINC00467_chr1:211577331	0	0.499560196439	0.496727008176	0.439150015902	0.281065744958	0.21888178846	0.218608499926	0.231025669882
LINC00467_chr1:211601854	0	0.496251542671	0.497127155827	0.439785989618	0.279971088157	0.21722720378	0.215874154653	0.230509691144
LINC00470_chr18:1268112	0	0.49573494277	0.498233530634	0.439415474793	0.278366435074	0.214938000736	0.212665983825	0.226497039869
LINC00470_chr18:1269445	0	0.498693573045	0.501748184937	0.43582363058	0.26764826164	0.214867028035	0.214199671407	0.231558283225
LINC00470_chr18:1310028	0	0.496065430485	0.497449041025	0.43150524261	0.24690065236	0.214467171865	0.213098378209	0.241157414089
LINC00470_chr18:1313304	0	0.497123136567	0.499250742981	0.439338830907	0.278994946807	0.215529339752	0.213449968348	0.227219576022
LINC00470_chr18:1358501	0	0.49729478904	0.494264800241	0.440333130374	0.282934856082	0.219564235047	0.219145297	0.233297043555
LINC00471_chr2:232379178	0	0.493569996399	0.498766083569	0.438379184132	0.276144215647	0.215102972181	0.212831783824	0.22682571059
LINC00472_chr6:72116737	0	0.498483598399	0.497730993873	0.438496541118	0.275353060668	0.214472365874	0.212319791369	0.228368026512
LINC00473_chr6:166362939	0	0.495321939971	0.496287303775	0.437978186671	0.275582577606	0.2130624289	0.213812467902	0.227663238157
LINC00473_chr6:166364986	0	0.497385659493	0.4978944439	0.441082485164	0.283333001885	0.219573288841	0.219151106393	0.231601452191
LINC00473_chr6:166372156	0	0.494161753411	0.49585813491	0.44116126915	0.281603521524	0.218833340194	0.218821117511	0.2325490914
LINC00473_chr6:166384627	0	0.500127104734	0.500862648512	0.440788664209	0.281408718753	0.219997664404	0.219561593415	0.233956875575
LINC00476_chr9:98602747	0	0.49634703965	0.499028925431	0.439412823573	0.282670382581	0.216951153073	0.214940000921	0.227608708648
LINC00476_chr9:98606051	0	0.494978217035	0.496954026138	0.441376132753	0.284456018201	0.221536183	0.221793479875	0.234670935799
LINC00476_chr9:98627796	0	0.494412810738	0.496144440096	0.439388784757	0.283144622513	0.219545443535	0.21976562475	0.230782124289
LINC00485_chr12:103216531	21	0.497942779765	0.498013532954	0.456912859291	0.355207270669	0.221692051037	0.2230231892	0.193804422735
LINC00486_chr2:33088090	0	0.497514118647	0.498017518175	0.440176465391	0.284839002167	0.219517792279	0.21949230157	0.231122479431
LINC00486_chr2:33096069	0	0.498053256892	0.49888226827	0.437722732861	0.276189728732	0.213715994289	0.213774709555	0.227885523751
LINC00491_chr5:101954596	0	0.49584959231	0.499937092331	0.435197866673	0.279269724998	0.218209589317	0.217267668803	0.229280422252
LINC00491_chr5:102006259	0	0.497059537165	0.498782006059	0.431858516408	0.250564358992	0.214155349168	0.212767183905	0.238242912808
LINC00494_chr20:46988910	0	0.498026405246	0.49699944009	0.440470553497	0.283410979344	0.219921305889	0.220128001423	0.233285055517
LINC00494_chr20:46988929	0	0.496206289944	0.499042213727	0.440806637206	0.281976638466	0.220354295299	0.220214652874	0.232050550712
LINC00499_chr4:139272088	0	0.496355534281	0.499154488646	0.441293915617	0.283309318653	0.219239546866	0.219096514321	0.231777522748
LINC00499_chr4:139272474	0	0.494298108415	0.49794790246	0.437891442897	0.277321753562	0.215197438356	0.213113946699	0.227493520235
LINC00499_chr4:139319394	0	0.497703903111	0.495611283681	0.440302272706	0.284015379366	0.220639377143	0.219458132198	0.233389336239
LINC00501_chr3:177032731	0	0.496789985814	0.497995155392	0.438488270729	0.276797800465	0.213782871233	0.214439183644	0.227767700667
LINC00501_chr3:177035861	0	0.499704287737	0.498032552124	0.439780887236	0.281803089888	0.219488282938	0.219803911742	0.2319500535
LINC00504_chr4:14491955	0	0.497199665442	0.494335360246	0.441541409281	0.284342295693	0.22092978016	0.221092051373	0.233686025448
